gene1,gene2
MBTPS1,PKIG
MBTPS1,PLAU
MBTPS1,PLEKHO1
MBTPS1,PSMB9
MBTPS1,PSTPIP2
MBTPS1,PTPRG
MBTPS1,PTPRS
MBTPS1,PTPRU
MBTPS1,PXK
MBTPS1,QKI
MBTPS1,RAB31
MBTPS1,RAB3IL1
MBTPS1,RASSF8
MBTPS1,RECK
MBTPS1,RGS20
MBTPS1,RGS9
MBTPS1,RIN3
MBTPS1,ROBO1
MBTPS1,RPL39L
MBTPS1,RTL8C
MBTPS1,RUSC2
MBTPS1,S1PR2
MBTPS1,SATB2
MBTPS1,SCD5
MBTPS1,SDC3
MBTPS1,SEMA4F
MBTPS1,SEMA7A
MBTPS1,SEPTIN6
MBTPS1,SGCE
MBTPS1,SH3BP5
MBTPS1,SIRT4
MBTPS1,SIX1
MBTPS1,SLC12A5
MBTPS1,SLC30A4
MBTPS1,SLC4A3
MBTPS1,SLC6A9
MBTPS1,SLCO3A1
MBTPS1,SMO
MBTPS1,SNRPN
MBTPS1,SNTA1
MBTPS1,SNX10
MBTPS1,SOAT1
MBTPS1,SOCS2
MBTPS1,SOCS3
MBTPS1,SOGA1
MBTPS1,SPART
MBTPS1,SPHK1
MBTPS1,STARD13
MBTPS1,STC2
MBTPS1,STOM
MBTPS1,SYDE1
MBTPS1,SYNGR1
MBTPS1,SYNM
MBTPS1,TBKBP1
MBTPS1,TCEA2
MBTPS1,TIAM1
MBTPS1,TMEM45A
MBTPS1,TNFAIP3
MBTPS1,TPST1
MBTPS1,TRMT12
MBTPS1,TRPC1
MBTPS1,TTC28
MBTPS1,TUSC3
MBTPS1,UBE2L6
MBTPS1,WHRN
MBTPS1,WIPF1
MBTPS1,WNT3
MBTPS1,WWC3
MBTPS1,WWTR1
MBTPS1,ZBTB10
MBTPS1,ZCCHC24
MBTPS1,ZFP30
MBTPS1,ZFP37
MBTPS1,ZNF134
MBTPS1,ZNF287
MBTPS1,ZNF304
MBTPS1,ZNF345
MBTPS1,ZNF362
MBTPS1,ZNF462
MBTPS1,ZNF512B
MBTPS1,ZNF528
MBTPS1,ZNF529
MBTPS1,ZNF549
MBTPS1,ZNF583
MBTPS1,ZNF606
MBTPS1,ZNF654
MBTPS1,ZNF658
MBTPS1,ZXDB
MCM4,AASS
MCM4,ABCA3
MCM4,ADA
MCM4,ADCY7
MCM4,ADCY9
MCM4,ADGRL1
MCM4,AHNAK2
MCM4,AKT3
MCM4,ANKRD6
MCM4,ANTXR1
MCM4,APBB1
MCM4,APOBEC3C
MCM4,APOBEC3F
MCM4,ARAP3
MCM4,ARHGEF10
MCM4,ARL4C
MCM4,ARSB
MCM4,ATP10D
MCM4,ATP8B2
MCM4,B3GALNT1
MCM4,BASP1
MCM4,BCAT1
MCM4,BEX3
MCM4,BHLHB9
MCM4,CALD1
MCM4,CBR3
MCM4,CBS
MCM4,CCDC88A
MCM4,CD83
MCM4,CDK14
MCM4,CDKL3
MCM4,CERS4
MCM4,CHN1
MCM4,CHST10
MCM4,CHST11
MCM4,CHST15
MCM4,CLEC2D
MCM4,CLTCL1
MCM4,CNTLN
MCM4,CNTNAP1
MCM4,COL6A1
MCM4,COL7A1
MCM4,CPLANE1
MCM4,CPPED1
MCM4,CSF1
MCM4,CSRP2
MCM4,CTSF
MCM4,CYBRD1
MCM4,DIPK1A
MCM4,DLG4
MCM4,DNAJC6
MCM4,DPF1
MCM4,DRAM1
MCM4,DTX3
MCM4,DUSP10
MCM4,DYRK3
MCM4,DZIP1
MCM4,EGFL7
MCM4,EHD3
MCM4,ELOVL5
MCM4,EPDR1
MCM4,ERO1B
MCM4,ETNK2
MCM4,EVC
MCM4,EXOC6B
MCM4,FADS2
MCM4,FAM169A
MCM4,FAM171A1
MCM4,FAM234B
MCM4,FBLN1
MCM4,FBXL2
MCM4,FERMT2
MCM4,FGD1
MCM4,FGFR1
MCM4,FHOD3
MCM4,FKBP1B
MCM4,FOXD1
MCM4,FSCN1
MCM4,FSTL1
MCM4,FUZ
MCM4,FZD1
MCM4,FZD2
MCM4,GABBR1
MCM4,GALC
MCM4,GAMT
MCM4,GAS6
MCM4,GDAP1
MCM4,GDF11
MCM4,GJC1
MCM4,GPR161
MCM4,GPSM1
MCM4,GSDME
MCM4,GSTM2
MCM4,GSTM3
MCM4,GSTM4
MCM4,HDAC9
MCM4,HDGFL3
MCM4,HEG1
MCM4,HLTF
MCM4,HOMER2
MCM4,HSD17B6
MCM4,ID3
MCM4,IFI16
MCM4,IGFBP3
MCM4,IL27RA
MCM4,ITGA5
MCM4,ITPR1
MCM4,JAK2
MCM4,JAZF1
MCM4,KAT2B
MCM4,KCNN4
MCM4,KDM4D
MCM4,KLF7
MCM4,KLF9
MCM4,LHFPL6
MCM4,LIMD2
MCM4,LOXL2
MCM4,LRP3
MCM4,LRP4
MCM4,LYN
MCM4,LYRM9
MCM4,LYST
MCM4,MAGEH1
MCM4,MAP1B
MCM4,MAP9
MCM4,MAPK11
MCM4,MBOAT2
MCM4,MDFIC
MCM4,MICB
MCM4,MPDZ
MCM4,MPP1
MCM4,MPP2
MCM4,MR1
MCM4,MVB12B
MCM4,MXRA7
MCM4,MYBL1
MCM4,MYO5A
MCM4,NAT1
MCM4,NAV2
MCM4,NBEA
MCM4,NFATC1
MCM4,NINL
MCM4,NR3C1
MCM4,NRP2
MCM4,NT5M
MCM4,OBSL1
MCM4,OGFRL1
MCM4,OSMR
MCM4,OXCT1
MCM4,P2RX5
MCM4,PARVB
MCM4,PCDHGC3
MCM4,PDK3
MCM4,PEG10
MCM4,PGBD1
MCM4,PIK3CD
MCM4,PKIG
MCM4,PLAU
MCM4,PLEKHO1
MCM4,PSMB9
MCM4,PSTPIP2
MCM4,PTPRG
MCM4,PTPRS
MCM4,PTPRU
MCM4,PXK
MCM4,QKI
MCM4,RAB31
MCM4,RAB3IL1
MCM4,RASSF8
MCM4,RECK
MCM4,RGS20
MCM4,RGS9
MCM4,RIN3
MCM4,ROBO1
MCM4,RPL39L
MCM4,RTL8C
MCM4,RUSC2
MCM4,S1PR2
MCM4,SATB2
MCM4,SCD5
MCM4,SDC3
MCM4,SEMA4F
MCM4,SEMA7A
MCM4,SEPTIN6
MCM4,SGCE
MCM4,SH3BP5
MCM4,SIRT4
MCM4,SIX1
MCM4,SLC12A5
MCM4,SLC30A4
MCM4,SLC4A3
MCM4,SLC6A9
MCM4,SLCO3A1
MCM4,SMO
MCM4,SNRPN
MCM4,SNTA1
MCM4,SNX10
MCM4,SOAT1
MCM4,SOCS2
MCM4,SOCS3
MCM4,SOGA1
MCM4,SPART
MCM4,SPHK1
MCM4,STARD13
MCM4,STC2
MCM4,STOM
MCM4,SYDE1
MCM4,SYNGR1
MCM4,SYNM
MCM4,TBKBP1
MCM4,TCEA2
MCM4,TIAM1
MCM4,TMEM45A
MCM4,TNFAIP3
MCM4,TPST1
MCM4,TRMT12
MCM4,TRPC1
MCM4,TTC28
MCM4,TUSC3
MCM4,UBE2L6
MCM4,WHRN
MCM4,WIPF1
MCM4,WNT3
MCM4,WWC3
MCM4,WWTR1
MCM4,ZBTB10
MCM4,ZCCHC24
MCM4,ZFP30
MCM4,ZFP37
MCM4,ZNF134
MCM4,ZNF287
MCM4,ZNF304
MCM4,ZNF345
MCM4,ZNF362
MCM4,ZNF462
MCM4,ZNF512B
MCM4,ZNF528
MCM4,ZNF529
MCM4,ZNF549
MCM4,ZNF583
MCM4,ZNF606
MCM4,ZNF654
MCM4,ZNF658
MCM4,ZXDB
MED23,AASS
MED23,ABCA3
MED23,ADA
MED23,ADCY7
MED23,ADCY9
MED23,ADGRL1
MED23,AHNAK2
MED23,AKT3
MED23,ANKRD6
MED23,ANTXR1
MED23,APBB1
MED23,APOBEC3C
MED23,APOBEC3F
MED23,ARAP3
MED23,ARHGEF10
MED23,ARL4C
MED23,ARSB
MED23,ATP10D
MED23,ATP8B2
MED23,B3GALNT1
MED23,BASP1
MED23,BCAT1
MED23,BEX3
MED23,BHLHB9
MED23,CALD1
MED23,CBR3
MED23,CBS
MED23,CCDC88A
MED23,CD83
MED23,CDK14
MED23,CDKL3
MED23,CERS4
MED23,CHN1
MED23,CHST10
MED23,CHST11
MED23,CHST15
MED23,CLEC2D
MED23,CLTCL1
MED23,CNTLN
MED23,CNTNAP1
MED23,COL6A1
MED23,COL7A1
MED23,CPLANE1
MED23,CPPED1
MED23,CSF1
MED23,CSRP2
MED23,CTSF
MED23,CYBRD1
MED23,DIPK1A
MED23,DLG4
MED23,DNAJC6
MED23,DPF1
MED23,DRAM1
MED23,DTX3
MED23,DUSP10
MED23,DYRK3
MED23,DZIP1
MED23,EGFL7
MED23,EHD3
MED23,ELOVL5
MED23,EPDR1
MED23,ERO1B
MED23,ETNK2
MED23,EVC
MED23,EXOC6B
MED23,FADS2
MED23,FAM169A
MED23,FAM171A1
MED23,FAM234B
MED23,FBLN1
MED23,FBXL2
MED23,FERMT2
MED23,FGD1
MED23,FGFR1
MED23,FHOD3
MED23,FKBP1B
MED23,FOXD1
MED23,FSCN1
MED23,FSTL1
MED23,FUZ
MED23,FZD1
MED23,FZD2
MED23,GABBR1
MED23,GALC
MED23,GAMT
MED23,GAS6
MED23,GDAP1
MED23,GDF11
MED23,GJC1
MED23,GPR161
MED23,GPSM1
MED23,GSDME
MED23,GSTM2
MED23,GSTM3
MED23,GSTM4
MED23,HDAC9
MED23,HDGFL3
MED23,HEG1
MED23,HLTF
MED23,HOMER2
MED23,HSD17B6
MED23,ID3
MED23,IFI16
MED23,IGFBP3
MED23,IL27RA
MED23,ITGA5
MED23,ITPR1
MED23,JAK2
MED23,JAZF1
MED23,KAT2B
MED23,KCNN4
MED23,KDM4D
MED23,KLF7
MED23,KLF9
MED23,LHFPL6
MED23,LIMD2
MED23,LOXL2
MED23,LRP3
MED23,LRP4
MED23,LYN
MED23,LYRM9
MED23,LYST
MED23,MAGEH1
MED23,MAP1B
MED23,MAP9
MED23,MAPK11
MED23,MBOAT2
MED23,MDFIC
MED23,MICB
MED23,MPDZ
MED23,MPP1
MED23,MPP2
MED23,MR1
MED23,MVB12B
MED23,MXRA7
MED23,MYBL1
MED23,MYO5A
MED23,NAT1
MED23,NAV2
MED23,NBEA
MED23,NFATC1
MED23,NINL
MED23,NR3C1
MED23,NRP2
MED23,NT5M
MED23,OBSL1
MED23,OGFRL1
MED23,OSMR
MED23,OXCT1
MED23,P2RX5
MED23,PARVB
MED23,PCDHGC3
MED23,PDK3
MED23,PEG10
MED23,PGBD1
MED23,PIK3CD
MED23,PKIG
MED23,PLAU
MED23,PLEKHO1
MED23,PSMB9
MED23,PSTPIP2
MED23,PTPRG
MED23,PTPRS
MED23,PTPRU
MED23,PXK
MED23,QKI
MED23,RAB31
MED23,RAB3IL1
MED23,RASSF8
MED23,RECK
MED23,RGS20
MED23,RGS9
MED23,RIN3
MED23,ROBO1
MED23,RPL39L
MED23,RTL8C
MED23,RUSC2
MED23,S1PR2
MED23,SATB2
MED23,SCD5
MED23,SDC3
MED23,SEMA4F
MED23,SEMA7A
MED23,SEPTIN6
MED23,SGCE
MED23,SH3BP5
MED23,SIRT4
MED23,SIX1
MED23,SLC12A5
MED23,SLC30A4
MED23,SLC4A3
MED23,SLC6A9
MED23,SLCO3A1
MED23,SMO
MED23,SNRPN
MED23,SNTA1
MED23,SNX10
MED23,SOAT1
MED23,SOCS2
MED23,SOCS3
MED23,SOGA1
MED23,SPART
MED23,SPHK1
MED23,STARD13
MED23,STC2
MED23,STOM
MED23,SYDE1
MED23,SYNGR1
MED23,SYNM
MED23,TBKBP1
MED23,TCEA2
MED23,TIAM1
MED23,TMEM45A
MED23,TNFAIP3
MED23,TPST1
MED23,TRMT12
MED23,TRPC1
MED23,TTC28
MED23,TUSC3
MED23,UBE2L6
MED23,WHRN
MED23,WIPF1
MED23,WNT3
MED23,WWC3
MED23,WWTR1
MED23,ZBTB10
MED23,ZCCHC24
MED23,ZFP30
MED23,ZFP37
MED23,ZNF134
MED23,ZNF287
MED23,ZNF304
MED23,ZNF345
MED23,ZNF362
MED23,ZNF462
MED23,ZNF512B
MED23,ZNF528
MED23,ZNF529
MED23,ZNF549
MED23,ZNF583
MED23,ZNF606
MED23,ZNF654
MED23,ZNF658
MED23,ZXDB
MED24,AASS
MED24,ABCA3
MED24,ADA
MED24,ADCY7
MED24,ADCY9
MED24,ADGRL1
MED24,AHNAK2
MED24,AKT3
MED24,ANKRD6
MED24,ANTXR1
MED24,APBB1
MED24,APOBEC3C
MED24,APOBEC3F
MED24,ARAP3
MED24,ARHGEF10
MED24,ARL4C
MED24,ARSB
MED24,ATP10D
MED24,ATP8B2
MED24,B3GALNT1
MED24,BASP1
MED24,BCAT1
MED24,BEX3
MED24,BHLHB9
MED24,CALD1
MED24,CBR3
MED24,CBS
MED24,CCDC88A
MED24,CD83
MED24,CDK14
MED24,CDKL3
MED24,CERS4
MED24,CHN1
MED24,CHST10
MED24,CHST11
MED24,CHST15
MED24,CLEC2D
MED24,CLTCL1
MED24,CNTLN
MED24,CNTNAP1
MED24,COL6A1
MED24,COL7A1
MED24,CPLANE1
MED24,CPPED1
MED24,CSF1
MED24,CSRP2
MED24,CTSF
MED24,CYBRD1
MED24,DIPK1A
MED24,DLG4
MED24,DNAJC6
MED24,DPF1
MED24,DRAM1
MED24,DTX3
MED24,DUSP10
MED24,DYRK3
MED24,DZIP1
MED24,EGFL7
MED24,EHD3
MED24,ELOVL5
MED24,EPDR1
MED24,ERO1B
MED24,ETNK2
MED24,EVC
MED24,EXOC6B
MED24,FADS2
MED24,FAM169A
MED24,FAM171A1
MED24,FAM234B
MED24,FBLN1
MED24,FBXL2
MED24,FERMT2
MED24,FGD1
MED24,FGFR1
MED24,FHOD3
MED24,FKBP1B
MED24,FOXD1
MED24,FSCN1
MED24,FSTL1
MED24,FUZ
MED24,FZD1
MED24,FZD2
MED24,GABBR1
MED24,GALC
MED24,GAMT
MED24,GAS6
MED24,GDAP1
MED24,GDF11
MED24,GJC1
MED24,GPR161
MED24,GPSM1
MED24,GSDME
MED24,GSTM2
MED24,GSTM3
MED24,GSTM4
MED24,HDAC9
MED24,HDGFL3
MED24,HEG1
MED24,HLTF
MED24,HOMER2
MED24,HSD17B6
MED24,ID3
MED24,IFI16
MED24,IGFBP3
MED24,IL27RA
MED24,ITGA5
MED24,ITPR1
MED24,JAK2
MED24,JAZF1
MED24,KAT2B
MED24,KCNN4
MED24,KDM4D
MED24,KLF7
MED24,KLF9
MED24,LHFPL6
MED24,LIMD2
MED24,LOXL2
MED24,LRP3
MED24,LRP4
MED24,LYN
MED24,LYRM9
MED24,LYST
MED24,MAGEH1
MED24,MAP1B
MED24,MAP9
MED24,MAPK11
MED24,MBOAT2
MED24,MDFIC
MED24,MICB
MED24,MPDZ
MED24,MPP1
MED24,MPP2
MED24,MR1
MED24,MVB12B
MED24,MXRA7
MED24,MYBL1
MED24,MYO5A
MED24,NAT1
MED24,NAV2
MED24,NBEA
MED24,NFATC1
MED24,NINL
MED24,NR3C1
MED24,NRP2
MED24,NT5M
MED24,OBSL1
MED24,OGFRL1
MED24,OSMR
MED24,OXCT1
MED24,P2RX5
MED24,PARVB
MED24,PCDHGC3
MED24,PDK3
MED24,PEG10
MED24,PGBD1
MED24,PIK3CD
MED24,PKIG
MED24,PLAU
MED24,PLEKHO1
MED24,PSMB9
MED24,PSTPIP2
MED24,PTPRG
MED24,PTPRS
MED24,PTPRU
MED24,PXK
MED24,QKI
MED24,RAB31
MED24,RAB3IL1
MED24,RASSF8
MED24,RECK
MED24,RGS20
MED24,RGS9
MED24,RIN3
MED24,ROBO1
MED24,RPL39L
MED24,RTL8C
MED24,RUSC2
MED24,S1PR2
MED24,SATB2
MED24,SCD5
MED24,SDC3
MED24,SEMA4F
MED24,SEMA7A
MED24,SEPTIN6
MED24,SGCE
MED24,SH3BP5
MED24,SIRT4
MED24,SIX1
MED24,SLC12A5
MED24,SLC30A4
MED24,SLC4A3
MED24,SLC6A9
MED24,SLCO3A1
MED24,SMO
MED24,SNRPN
MED24,SNTA1
MED24,SNX10
MED24,SOAT1
MED24,SOCS2
MED24,SOCS3
MED24,SOGA1
MED24,SPART
MED24,SPHK1
MED24,STARD13
MED24,STC2
MED24,STOM
MED24,SYDE1
MED24,SYNGR1
MED24,SYNM
MED24,TBKBP1
MED24,TCEA2
MED24,TIAM1
MED24,TMEM45A
MED24,TNFAIP3
MED24,TPST1
MED24,TRMT12
MED24,TRPC1
MED24,TTC28
MED24,TUSC3
MED24,UBE2L6
MED24,WHRN
MED24,WIPF1
MED24,WNT3
MED24,WWC3
MED24,WWTR1
MED24,ZBTB10
MED24,ZCCHC24
MED24,ZFP30
MED24,ZFP37
MED24,ZNF134
MED24,ZNF287
MED24,ZNF304
MED24,ZNF345
MED24,ZNF362
MED24,ZNF462
MED24,ZNF512B
MED24,ZNF528
MED24,ZNF529
MED24,ZNF549
MED24,ZNF583
MED24,ZNF606
MED24,ZNF654
MED24,ZNF658
MED24,ZXDB
MFN2,AASS
MFN2,ABCA3
MFN2,ADA
MFN2,ADCY7
MFN2,ADCY9
MFN2,ADGRL1
MFN2,AHNAK2
MFN2,AKT3
MFN2,ANKRD6
MFN2,ANTXR1
MFN2,APBB1
MFN2,APOBEC3C
MFN2,APOBEC3F
MFN2,ARAP3
MFN2,ARHGEF10
MFN2,ARL4C
MFN2,ARSB
MFN2,ATP10D
MFN2,ATP8B2
MFN2,B3GALNT1
MFN2,BASP1
MFN2,BCAT1
MFN2,BEX3
MFN2,BHLHB9
MFN2,CALD1
MFN2,CBR3
MFN2,CBS
MFN2,CCDC88A
MFN2,CD83
MFN2,CDK14
MFN2,CDKL3
MFN2,CERS4
MFN2,CHN1
MFN2,CHST10
MFN2,CHST11
MFN2,CHST15
MFN2,CLEC2D
MFN2,CLTCL1
MFN2,CNTLN
MFN2,CNTNAP1
MFN2,COL6A1
MFN2,COL7A1
MFN2,CPLANE1
MFN2,CPPED1
MFN2,CSF1
MFN2,CSRP2
MFN2,CTSF
MFN2,CYBRD1
MFN2,DIPK1A
MFN2,DLG4
MFN2,DNAJC6
MFN2,DPF1
MFN2,DRAM1
MFN2,DTX3
MFN2,DUSP10
MFN2,DYRK3
MFN2,DZIP1
MFN2,EGFL7
MFN2,EHD3
MFN2,ELOVL5
MFN2,EPDR1
MFN2,ERO1B
MFN2,ETNK2
MFN2,EVC
MFN2,EXOC6B
MFN2,FADS2
MFN2,FAM169A
MFN2,FAM171A1
MFN2,FAM234B
MFN2,FBLN1
MFN2,FBXL2
MFN2,FERMT2
MFN2,FGD1
MFN2,FGFR1
MFN2,FHOD3
MFN2,FKBP1B
MFN2,FOXD1
MFN2,FSCN1
MFN2,FSTL1
MFN2,FUZ
MFN2,FZD1
MFN2,FZD2
MFN2,GABBR1
MFN2,GALC
MFN2,GAMT
MFN2,GAS6
MFN2,GDAP1
MFN2,GDF11
MFN2,GJC1
MFN2,GPR161
MFN2,GPSM1
MFN2,GSDME
MFN2,GSTM2
MFN2,GSTM3
MFN2,GSTM4
MFN2,HDAC9
MFN2,HDGFL3
MFN2,HEG1
MFN2,HLTF
MFN2,HOMER2
MFN2,HSD17B6
MFN2,ID3
MFN2,IFI16
MFN2,IGFBP3
MFN2,IL27RA
MFN2,ITGA5
MFN2,ITPR1
MFN2,JAK2
MFN2,JAZF1
MFN2,KAT2B
MFN2,KCNN4
MFN2,KDM4D
MFN2,KLF7
MFN2,KLF9
MFN2,LHFPL6
MFN2,LIMD2
MFN2,LOXL2
MFN2,LRP3
MFN2,LRP4
MFN2,LYN
MFN2,LYRM9
MFN2,LYST
MFN2,MAGEH1
MFN2,MAP1B
MFN2,MAP9
MFN2,MAPK11
MFN2,MBOAT2
MFN2,MDFIC
MFN2,MICB
MFN2,MPDZ
MFN2,MPP1
MFN2,MPP2
MFN2,MR1
MFN2,MVB12B
MFN2,MXRA7
MFN2,MYBL1
MFN2,MYO5A
MFN2,NAT1
MFN2,NAV2
MFN2,NBEA
MFN2,NFATC1
MFN2,NINL
MFN2,NR3C1
MFN2,NRP2
MFN2,NT5M
MFN2,OBSL1
MFN2,OGFRL1
MFN2,OSMR
MFN2,OXCT1
MFN2,P2RX5
MFN2,PARVB
MFN2,PCDHGC3
MFN2,PDK3
MFN2,PEG10
MFN2,PGBD1
MFN2,PIK3CD
MFN2,PKIG
MFN2,PLAU
MFN2,PLEKHO1
MFN2,PSMB9
MFN2,PSTPIP2
MFN2,PTPRG
MFN2,PTPRS
MFN2,PTPRU
MFN2,PXK
MFN2,QKI
MFN2,RAB31
MFN2,RAB3IL1
MFN2,RASSF8
MFN2,RECK
MFN2,RGS20
MFN2,RGS9
MFN2,RIN3
MFN2,ROBO1
MFN2,RPL39L
MFN2,RTL8C
MFN2,RUSC2
MFN2,S1PR2
MFN2,SATB2
MFN2,SCD5
MFN2,SDC3
MFN2,SEMA4F
MFN2,SEMA7A
MFN2,SEPTIN6
MFN2,SGCE
MFN2,SH3BP5
MFN2,SIRT4
MFN2,SIX1
MFN2,SLC12A5
MFN2,SLC30A4
MFN2,SLC4A3
MFN2,SLC6A9
MFN2,SLCO3A1
MFN2,SMO
MFN2,SNRPN
MFN2,SNTA1
MFN2,SNX10
MFN2,SOAT1
MFN2,SOCS2
MFN2,SOCS3
MFN2,SOGA1
MFN2,SPART
MFN2,SPHK1
MFN2,STARD13
MFN2,STC2
MFN2,STOM
MFN2,SYDE1
MFN2,SYNGR1
MFN2,SYNM
MFN2,TBKBP1
MFN2,TCEA2
MFN2,TIAM1
MFN2,TMEM45A
MFN2,TNFAIP3
MFN2,TPST1
MFN2,TRMT12
MFN2,TRPC1
MFN2,TTC28
MFN2,TUSC3
MFN2,UBE2L6
MFN2,WHRN
MFN2,WIPF1
MFN2,WNT3
MFN2,WWC3
MFN2,WWTR1
MFN2,ZBTB10
MFN2,ZCCHC24
MFN2,ZFP30
MFN2,ZFP37
MFN2,ZNF134
MFN2,ZNF287
MFN2,ZNF304
MFN2,ZNF345
MFN2,ZNF362
MFN2,ZNF462
MFN2,ZNF512B
MFN2,ZNF528
MFN2,ZNF529
MFN2,ZNF549
MFN2,ZNF583
MFN2,ZNF606
MFN2,ZNF654
MFN2,ZNF658
MFN2,ZXDB
MPHOSPH6,AASS
MPHOSPH6,ABCA3
MPHOSPH6,ADA
MPHOSPH6,ADCY7
MPHOSPH6,ADCY9
MPHOSPH6,ADGRL1
MPHOSPH6,AHNAK2
MPHOSPH6,AKT3
MPHOSPH6,ANKRD6
MPHOSPH6,ANTXR1
MPHOSPH6,APBB1
MPHOSPH6,APOBEC3C
MPHOSPH6,APOBEC3F
MPHOSPH6,ARAP3
MPHOSPH6,ARHGEF10
MPHOSPH6,ARL4C
MPHOSPH6,ARSB
MPHOSPH6,ATP10D
MPHOSPH6,ATP8B2
MPHOSPH6,B3GALNT1
MPHOSPH6,BASP1
MPHOSPH6,BCAT1
MPHOSPH6,BEX3
MPHOSPH6,BHLHB9
MPHOSPH6,CALD1
MPHOSPH6,CBR3
MPHOSPH6,CBS
MPHOSPH6,CCDC88A
MPHOSPH6,CD83
MPHOSPH6,CDK14
MPHOSPH6,CDKL3
MPHOSPH6,CERS4
MPHOSPH6,CHN1
MPHOSPH6,CHST10
MPHOSPH6,CHST11
MPHOSPH6,CHST15
MPHOSPH6,CLEC2D
MPHOSPH6,CLTCL1
MPHOSPH6,CNTLN
MPHOSPH6,CNTNAP1
MPHOSPH6,COL6A1
MPHOSPH6,COL7A1
MPHOSPH6,CPLANE1
MPHOSPH6,CPPED1
MPHOSPH6,CSF1
MPHOSPH6,CSRP2
MPHOSPH6,CTSF
MPHOSPH6,CYBRD1
MPHOSPH6,DIPK1A
MPHOSPH6,DLG4
MPHOSPH6,DNAJC6
MPHOSPH6,DPF1
MPHOSPH6,DRAM1
MPHOSPH6,DTX3
MPHOSPH6,DUSP10
MPHOSPH6,DYRK3
MPHOSPH6,DZIP1
MPHOSPH6,EGFL7
MPHOSPH6,EHD3
MPHOSPH6,ELOVL5
MPHOSPH6,EPDR1
MPHOSPH6,ERO1B
MPHOSPH6,ETNK2
MPHOSPH6,EVC
MPHOSPH6,EXOC6B
MPHOSPH6,FADS2
MPHOSPH6,FAM169A
MPHOSPH6,FAM171A1
MPHOSPH6,FAM234B
MPHOSPH6,FBLN1
MPHOSPH6,FBXL2
MPHOSPH6,FERMT2
MPHOSPH6,FGD1
MPHOSPH6,FGFR1
MPHOSPH6,FHOD3
MPHOSPH6,FKBP1B
MPHOSPH6,FOXD1
MPHOSPH6,FSCN1
MPHOSPH6,FSTL1
MPHOSPH6,FUZ
MPHOSPH6,FZD1
MPHOSPH6,FZD2
MPHOSPH6,GABBR1
MPHOSPH6,GALC
MPHOSPH6,GAMT
MPHOSPH6,GAS6
MPHOSPH6,GDAP1
MPHOSPH6,GDF11
MPHOSPH6,GJC1
MPHOSPH6,GPR161
MPHOSPH6,GPSM1
MPHOSPH6,GSDME
MPHOSPH6,GSTM2
MPHOSPH6,GSTM3
MPHOSPH6,GSTM4
MPHOSPH6,HDAC9
MPHOSPH6,HDGFL3
MPHOSPH6,HEG1
MPHOSPH6,HLTF
MPHOSPH6,HOMER2
MPHOSPH6,HSD17B6
MPHOSPH6,ID3
MPHOSPH6,IFI16
MPHOSPH6,IGFBP3
MPHOSPH6,IL27RA
MPHOSPH6,ITGA5
MPHOSPH6,ITPR1
MPHOSPH6,JAK2
MPHOSPH6,JAZF1
MPHOSPH6,KAT2B
MPHOSPH6,KCNN4
MPHOSPH6,KDM4D
MPHOSPH6,KLF7
MPHOSPH6,KLF9
MPHOSPH6,LHFPL6
MPHOSPH6,LIMD2
MPHOSPH6,LOXL2
MPHOSPH6,LRP3
MPHOSPH6,LRP4
MPHOSPH6,LYN
MPHOSPH6,LYRM9
MPHOSPH6,LYST
MPHOSPH6,MAGEH1
MPHOSPH6,MAP1B
MPHOSPH6,MAP9
MPHOSPH6,MAPK11
MPHOSPH6,MBOAT2
MPHOSPH6,MDFIC
MPHOSPH6,MICB
MPHOSPH6,MPDZ
MPHOSPH6,MPP1
MPHOSPH6,MPP2
MPHOSPH6,MR1
MPHOSPH6,MVB12B
MPHOSPH6,MXRA7
MPHOSPH6,MYBL1
MPHOSPH6,MYO5A
MPHOSPH6,NAT1
MPHOSPH6,NAV2
MPHOSPH6,NBEA
MPHOSPH6,NFATC1
MPHOSPH6,NINL
MPHOSPH6,NR3C1
MPHOSPH6,NRP2
MPHOSPH6,NT5M
MPHOSPH6,OBSL1
MPHOSPH6,OGFRL1
MPHOSPH6,OSMR
MPHOSPH6,OXCT1
MPHOSPH6,P2RX5
MPHOSPH6,PARVB
MPHOSPH6,PCDHGC3
MPHOSPH6,PDK3
MPHOSPH6,PEG10
MPHOSPH6,PGBD1
MPHOSPH6,PIK3CD
MPHOSPH6,PKIG
MPHOSPH6,PLAU
MPHOSPH6,PLEKHO1
MPHOSPH6,PSMB9
MPHOSPH6,PSTPIP2
MPHOSPH6,PTPRG
MPHOSPH6,PTPRS
MPHOSPH6,PTPRU
MPHOSPH6,PXK
MPHOSPH6,QKI
MPHOSPH6,RAB31
MPHOSPH6,RAB3IL1
MPHOSPH6,RASSF8
MPHOSPH6,RECK
MPHOSPH6,RGS20
MPHOSPH6,RGS9
MPHOSPH6,RIN3
MPHOSPH6,ROBO1
MPHOSPH6,RPL39L
MPHOSPH6,RTL8C
MPHOSPH6,RUSC2
MPHOSPH6,S1PR2
MPHOSPH6,SATB2
MPHOSPH6,SCD5
MPHOSPH6,SDC3
MPHOSPH6,SEMA4F
MPHOSPH6,SEMA7A
MPHOSPH6,SEPTIN6
MPHOSPH6,SGCE
MPHOSPH6,SH3BP5
MPHOSPH6,SIRT4
MPHOSPH6,SIX1
